antecedents,consequents,support,confidence
"frozenset({'야생화', '관엽식물', '허브', '공중식물'})","frozenset({'다육', '인테리어식물'})",0.000180734,1
"frozenset({'다육', '관엽식물', '야생화', '공중식물'})","frozenset({'인테리어식물', '허브'})",0.000180734,0.5
"frozenset({'다육', '관엽식물', '허브', '공중식물'})","frozenset({'인테리어식물', '야생화'})",0.000180734,1
"frozenset({'공중식물', '인테리어식물', '허브', '야생화'})","frozenset({'다육', '관엽식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '야생화', '공중식물'})","frozenset({'관엽식물', '허브'})",0.000180734,0.25
"frozenset({'다육', '인테리어식물', '허브', '공중식물'})","frozenset({'관엽식물', '야생화'})",0.000180734,1
"frozenset({'다육', '허브', '야생화', '공중식물'})","frozenset({'인테리어식물', '관엽식물'})",0.000180734,1
"frozenset({'야생화', '인테리어식물', '관엽식물', '허브'})","frozenset({'다육', '공중식물'})",0.000180734,0.25
"frozenset({'다육', '인테리어식물', '관엽식물', '야생화'})","frozenset({'공중식물', '허브'})",0.000180734,0.2
"frozenset({'다육', '인테리어식물', '관엽식물', '허브'})","frozenset({'공중식물', '야생화'})",0.000180734,1
"frozenset({'다육', '야생화', '관엽식물', '허브'})","frozenset({'공중식물', '인테리어식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '허브', '야생화'})","frozenset({'공중식물', '관엽식물'})",0.000180734,0.5
"frozenset({'공중식물', '인테리어식물', '관엽식물'})","frozenset({'다육', '허브', '야생화'})",0.000180734,0.25
"frozenset({'공중식물', '관엽식물', '야생화'})","frozenset({'다육', '인테리어식물', '허브'})",0.000180734,0.125
"frozenset({'공중식물', '관엽식물', '허브'})","frozenset({'다육', '인테리어식물', '야생화'})",0.000180734,1
"frozenset({'다육', '관엽식물', '공중식물'})","frozenset({'허브', '인테리어식물', '야생화'})",0.000180734,0.333333333
"frozenset({'공중식물', '인테리어식물', '야생화'})","frozenset({'다육', '관엽식물', '허브'})",0.000180734,0.125
"frozenset({'공중식물', '인테리어식물', '허브'})","frozenset({'다육', '관엽식물', '야생화'})",0.000180734,0.25
"frozenset({'다육', '인테리어식물', '공중식물'})","frozenset({'야생화', '관엽식물', '허브'})",0.000180734,0.25
"frozenset({'공중식물', '허브', '야생화'})","frozenset({'다육', '인테리어식물', '관엽식물'})",0.000180734,1
"frozenset({'다육', '야생화', '공중식물'})","frozenset({'인테리어식물', '관엽식물', '허브'})",0.000180734,0.142857143
"frozenset({'다육', '허브', '공중식물'})","frozenset({'인테리어식물', '관엽식물', '야생화'})",0.000180734,0.5
"frozenset({'인테리어식물', '관엽식물', '야생화'})","frozenset({'다육', '허브', '공중식물'})",0.000180734,0.071428571
"frozenset({'인테리어식물', '관엽식물', '허브'})","frozenset({'다육', '야생화', '공중식물'})",0.000180734,0.2
"frozenset({'다육', '인테리어식물', '관엽식물'})","frozenset({'공중식물', '허브', '야생화'})",0.000180734,0.090909091
"frozenset({'야생화', '관엽식물', '허브'})","frozenset({'다육', '인테리어식물', '공중식물'})",0.000180734,0.25
"frozenset({'다육', '관엽식물', '야생화'})","frozenset({'공중식물', '인테리어식물', '허브'})",0.000180734,0.1
"frozenset({'다육', '관엽식물', '허브'})","frozenset({'공중식물', '인테리어식물', '야생화'})",0.000180734,1
"frozenset({'허브', '인테리어식물', '야생화'})","frozenset({'다육', '관엽식물', '공중식물'})",0.000180734,0.166666667
"frozenset({'다육', '인테리어식물', '야생화'})","frozenset({'공중식물', '관엽식물', '허브'})",0.000180734,0.1
"frozenset({'다육', '인테리어식물', '허브'})","frozenset({'공중식물', '관엽식물', '야생화'})",0.000180734,0.5
"frozenset({'다육', '허브', '야생화'})","frozenset({'공중식물', '인테리어식물', '관엽식물'})",0.000180734,0.5
"frozenset({'공중식물', '관엽식물'})","frozenset({'다육', '인테리어식물', '허브', '야생화'})",0.000180734,0.034482759
"frozenset({'공중식물', '인테리어식물'})","frozenset({'다육', '야생화', '관엽식물', '허브'})",0.000180734,0.027027027
"frozenset({'공중식물', '야생화'})","frozenset({'다육', '인테리어식물', '관엽식물', '허브'})",0.000180734,0.037037037
"frozenset({'공중식물', '허브'})","frozenset({'다육', '인테리어식물', '관엽식물', '야생화'})",0.000180734,0.166666667
"frozenset({'다육', '공중식물'})","frozenset({'야생화', '인테리어식물', '관엽식물', '허브'})",0.000180734,0.0625
"frozenset({'인테리어식물', '관엽식물'})","frozenset({'다육', '허브', '야생화', '공중식물'})",0.000180734,0.016949153
"frozenset({'관엽식물', '야생화'})","frozenset({'다육', '인테리어식물', '허브', '공중식물'})",0.000180734,0.013513514
"frozenset({'관엽식물', '허브'})","frozenset({'다육', '인테리어식물', '야생화', '공중식물'})",0.000180734,0.166666667
"frozenset({'다육', '관엽식물'})","frozenset({'공중식물', '인테리어식물', '허브', '야생화'})",0.000180734,0.022727273
"frozenset({'인테리어식물', '야생화'})","frozenset({'다육', '관엽식물', '허브', '공중식물'})",0.000180734,0.01754386
"frozenset({'인테리어식물', '허브'})","frozenset({'다육', '관엽식물', '야생화', '공중식물'})",0.000180734,0.066666667
"frozenset({'다육', '인테리어식물'})","frozenset({'야생화', '관엽식물', '허브', '공중식물'})",0.000180734,0.038461538
"frozenset({'허브', '야생화'})","frozenset({'다육', '인테리어식물', '관엽식물', '공중식물'})",0.000180734,0.071428571
"frozenset({'다육', '야생화'})","frozenset({'공중식물', '인테리어식물', '관엽식물', '허브'})",0.000180734,0.027027027
"frozenset({'다육', '허브'})","frozenset({'공중식물', '인테리어식물', '관엽식물', '야생화'})",0.000180734,0.333333333
frozenset({'공중식물'}),"frozenset({'관엽식물', '야생화', '다육', '인테리어식물', '허브'})",0.000180734,0.005181347
frozenset({'관엽식물'}),"frozenset({'야생화', '다육', '공중식물', '인테리어식물', '허브'})",0.000180734,0.002283105
frozenset({'인테리어식물'}),"frozenset({'관엽식물', '야생화', '다육', '공중식물', '허브'})",0.000180734,0.002070393
frozenset({'야생화'}),"frozenset({'관엽식물', '다육', '공중식물', '인테리어식물', '허브'})",0.000180734,0.002247191
frozenset({'허브'}),"frozenset({'관엽식물', '야생화', '다육', '공중식물', '인테리어식물'})",0.000180734,0.025
frozenset({'다육'}),"frozenset({'관엽식물', '야생화', '공중식물', '인테리어식물', '허브'})",0.000180734,0.005263158
"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '공중식물', '인테리어식물'})",frozenset({'다육'}),0.000180734,1
"frozenset({'관엽식물', '야생화', '다육', '공중식물', '인테리어식물'})",frozenset({'묘목/조경/관목'}),0.000180734,0.5
"frozenset({'묘목/조경/관목', '관엽식물', '다육', '공중식물', '인테리어식물'})",frozenset({'야생화'}),0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '다육', '공중식물'})",frozenset({'인테리어식물'}),0.000180734,1
"frozenset({'묘목/조경/관목', '야생화', '다육', '공중식물', '인테리어식물'})",frozenset({'관엽식물'}),0.000180734,0.5
"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '다육', '인테리어식물'})",frozenset({'공중식물'}),0.000180734,1
"frozenset({'공중식물', '인테리어식물', '관엽식물', '야생화'})","frozenset({'다육', '묘목/조경/관목'})",0.000180734,0.5
"frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '공중식물'})","frozenset({'다육', '야생화'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '관엽식물', '공중식물'})","frozenset({'묘목/조경/관목', '야생화'})",0.000180734,0.5
"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '공중식물'})","frozenset({'다육', '인테리어식물'})",0.000180734,1
"frozenset({'다육', '관엽식물', '야생화', '공중식물'})","frozenset({'묘목/조경/관목', '인테리어식물'})",0.000180734,0.5
"frozenset({'다육', '묘목/조경/관목', '관엽식물', '공중식물'})","frozenset({'인테리어식물', '야생화'})",0.000180734,1
"frozenset({'묘목/조경/관목', '인테리어식물', '야생화', '공중식물'})","frozenset({'다육', '관엽식물'})",0.000180734,0.333333333
"frozenset({'다육', '인테리어식물', '야생화', '공중식물'})","frozenset({'묘목/조경/관목', '관엽식물'})",0.000180734,0.25
"frozenset({'다육', '인테리어식물', '묘목/조경/관목', '공중식물'})","frozenset({'관엽식물', '야생화'})",0.000180734,0.5
"frozenset({'다육', '묘목/조경/관목', '야생화', '공중식물'})","frozenset({'인테리어식물', '관엽식물'})",0.000180734,0.5
"frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '야생화'})","frozenset({'다육', '공중식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '관엽식물', '야생화'})","frozenset({'묘목/조경/관목', '공중식물'})",0.000180734,0.2
"frozenset({'다육', '인테리어식물', '묘목/조경/관목', '관엽식물'})","frozenset({'공중식물', '야생화'})",0.000180734,1
"frozenset({'다육', '묘목/조경/관목', '관엽식물', '야생화'})","frozenset({'공중식물', '인테리어식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '묘목/조경/관목', '야생화'})","frozenset({'공중식물', '관엽식물'})",0.000180734,0.5
"frozenset({'공중식물', '인테리어식물', '관엽식물'})","frozenset({'다육', '묘목/조경/관목', '야생화'})",0.000180734,0.25
"frozenset({'공중식물', '관엽식물', '야생화'})","frozenset({'다육', '인테리어식물', '묘목/조경/관목'})",0.000180734,0.125
"frozenset({'묘목/조경/관목', '관엽식물', '공중식물'})","frozenset({'다육', '인테리어식물', '야생화'})",0.000180734,1
"frozenset({'다육', '관엽식물', '공중식물'})","frozenset({'묘목/조경/관목', '인테리어식물', '야생화'})",0.000180734,0.333333333
"frozenset({'공중식물', '인테리어식물', '야생화'})","frozenset({'다육', '묘목/조경/관목', '관엽식물'})",0.000180734,0.125
"frozenset({'묘목/조경/관목', '인테리어식물', '공중식물'})","frozenset({'다육', '관엽식물', '야생화'})",0.000180734,0.2
"frozenset({'다육', '인테리어식물', '공중식물'})","frozenset({'묘목/조경/관목', '관엽식물', '야생화'})",0.000180734,0.25
"frozenset({'묘목/조경/관목', '야생화', '공중식물'})","frozenset({'다육', '인테리어식물', '관엽식물'})",0.000180734,0.333333333
"frozenset({'다육', '야생화', '공중식물'})","frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물'})",0.000180734,0.142857143
"frozenset({'다육', '묘목/조경/관목', '공중식물'})","frozenset({'인테리어식물', '관엽식물', '야생화'})",0.000180734,0.333333333
"frozenset({'인테리어식물', '관엽식물', '야생화'})","frozenset({'다육', '묘목/조경/관목', '공중식물'})",0.000180734,0.071428571
"frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물'})","frozenset({'다육', '야생화', '공중식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '관엽식물'})","frozenset({'묘목/조경/관목', '야생화', '공중식물'})",0.000180734,0.090909091
"frozenset({'묘목/조경/관목', '관엽식물', '야생화'})","frozenset({'다육', '인테리어식물', '공중식물'})",0.000180734,1
"frozenset({'다육', '관엽식물', '야생화'})","frozenset({'묘목/조경/관목', '인테리어식물', '공중식물'})",0.000180734,0.1
"frozenset({'다육', '묘목/조경/관목', '관엽식물'})","frozenset({'공중식물', '인테리어식물', '야생화'})",0.000180734,1
"frozenset({'묘목/조경/관목', '인테리어식물', '야생화'})","frozenset({'다육', '관엽식물', '공중식물'})",0.000180734,0.2
"frozenset({'다육', '인테리어식물', '야생화'})","frozenset({'묘목/조경/관목', '관엽식물', '공중식물'})",0.000180734,0.1
"frozenset({'다육', '인테리어식물', '묘목/조경/관목'})","frozenset({'공중식물', '관엽식물', '야생화'})",0.000180734,0.5
"frozenset({'다육', '묘목/조경/관목', '야생화'})","frozenset({'공중식물', '인테리어식물', '관엽식물'})",0.000180734,0.5
"frozenset({'공중식물', '관엽식물'})","frozenset({'다육', '인테리어식물', '묘목/조경/관목', '야생화'})",0.000180734,0.034482759
"frozenset({'공중식물', '인테리어식물'})","frozenset({'다육', '묘목/조경/관목', '관엽식물', '야생화'})",0.000180734,0.027027027
"frozenset({'공중식물', '야생화'})","frozenset({'다육', '인테리어식물', '묘목/조경/관목', '관엽식물'})",0.000180734,0.037037037
"frozenset({'묘목/조경/관목', '공중식물'})","frozenset({'다육', '인테리어식물', '관엽식물', '야생화'})",0.000180734,0.166666667
"frozenset({'다육', '공중식물'})","frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '야생화'})",0.000180734,0.0625
"frozenset({'인테리어식물', '관엽식물'})","frozenset({'다육', '묘목/조경/관목', '야생화', '공중식물'})",0.000180734,0.016949153
"frozenset({'관엽식물', '야생화'})","frozenset({'다육', '인테리어식물', '묘목/조경/관목', '공중식물'})",0.000180734,0.013513514
"frozenset({'묘목/조경/관목', '관엽식물'})","frozenset({'다육', '인테리어식물', '야생화', '공중식물'})",0.000180734,0.5
"frozenset({'다육', '관엽식물'})","frozenset({'묘목/조경/관목', '인테리어식물', '야생화', '공중식물'})",0.000180734,0.022727273
"frozenset({'인테리어식물', '야생화'})","frozenset({'다육', '묘목/조경/관목', '관엽식물', '공중식물'})",0.000180734,0.01754386
"frozenset({'묘목/조경/관목', '인테리어식물'})","frozenset({'다육', '관엽식물', '야생화', '공중식물'})",0.000180734,0.05
"frozenset({'다육', '인테리어식물'})","frozenset({'묘목/조경/관목', '관엽식물', '야생화', '공중식물'})",0.000180734,0.038461538
"frozenset({'묘목/조경/관목', '야생화'})","frozenset({'다육', '인테리어식물', '관엽식물', '공중식물'})",0.000180734,0.055555556
"frozenset({'다육', '야생화'})","frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '공중식물'})",0.000180734,0.027027027
"frozenset({'다육', '묘목/조경/관목'})","frozenset({'공중식물', '인테리어식물', '관엽식물', '야생화'})",0.000180734,0.333333333
frozenset({'공중식물'}),"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '다육', '인테리어식물'})",0.000180734,0.005181347
frozenset({'관엽식물'}),"frozenset({'묘목/조경/관목', '야생화', '다육', '공중식물', '인테리어식물'})",0.000180734,0.002283105
frozenset({'인테리어식물'}),"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '다육', '공중식물'})",0.000180734,0.002070393
frozenset({'야생화'}),"frozenset({'묘목/조경/관목', '관엽식물', '다육', '공중식물', '인테리어식물'})",0.000180734,0.002247191
frozenset({'묘목/조경/관목'}),"frozenset({'관엽식물', '야생화', '다육', '공중식물', '인테리어식물'})",0.000180734,0.008547009
frozenset({'다육'}),"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '공중식물', '인테리어식물'})",0.000180734,0.005263158
"frozenset({'관엽식물', '야생화', '공중식물', '인테리어식물', '허브'})",frozenset({'묘목/조경/관목'}),0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '공중식물', '인테리어식물'})",frozenset({'허브'}),0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '공중식물', '인테리어식물', '허브'})",frozenset({'야생화'}),0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '공중식물', '허브'})",frozenset({'인테리어식물'}),0.000180734,1
"frozenset({'묘목/조경/관목', '야생화', '공중식물', '인테리어식물', '허브'})",frozenset({'관엽식물'}),0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '인테리어식물', '허브'})",frozenset({'공중식물'}),0.000180734,1
"frozenset({'공중식물', '인테리어식물', '관엽식물', '야생화'})","frozenset({'묘목/조경/관목', '허브'})",0.000180734,0.5
"frozenset({'공중식물', '인테리어식물', '관엽식물', '허브'})","frozenset({'묘목/조경/관목', '야생화'})",0.000180734,1
"frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '공중식물'})","frozenset({'허브', '야생화'})",0.000180734,1
"frozenset({'야생화', '관엽식물', '허브', '공중식물'})","frozenset({'묘목/조경/관목', '인테리어식물'})",0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '공중식물'})","frozenset({'인테리어식물', '허브'})",0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '허브', '공중식물'})","frozenset({'인테리어식물', '야생화'})",0.000180734,1
"frozenset({'공중식물', '인테리어식물', '허브', '야생화'})","frozenset({'묘목/조경/관목', '관엽식물'})",0.000180734,1
"frozenset({'묘목/조경/관목', '인테리어식물', '야생화', '공중식물'})","frozenset({'관엽식물', '허브'})",0.000180734,0.333333333
"frozenset({'묘목/조경/관목', '인테리어식물', '허브', '공중식물'})","frozenset({'관엽식물', '야생화'})",0.000180734,1
"frozenset({'묘목/조경/관목', '허브', '야생화', '공중식물'})","frozenset({'인테리어식물', '관엽식물'})",0.000180734,1
"frozenset({'야생화', '인테리어식물', '관엽식물', '허브'})","frozenset({'묘목/조경/관목', '공중식물'})",0.000180734,0.25
"frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '야생화'})","frozenset({'공중식물', '허브'})",0.000180734,1
"frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '허브'})","frozenset({'공중식물', '야생화'})",0.000180734,1
"frozenset({'야생화', '묘목/조경/관목', '관엽식물', '허브'})","frozenset({'공중식물', '인테리어식물'})",0.000180734,1
"frozenset({'묘목/조경/관목', '인테리어식물', '허브', '야생화'})","frozenset({'공중식물', '관엽식물'})",0.000180734,1
"frozenset({'공중식물', '인테리어식물', '관엽식물'})","frozenset({'묘목/조경/관목', '허브', '야생화'})",0.000180734,0.25
"frozenset({'공중식물', '관엽식물', '야생화'})","frozenset({'묘목/조경/관목', '인테리어식물', '허브'})",0.000180734,0.125
"frozenset({'공중식물', '관엽식물', '허브'})","frozenset({'묘목/조경/관목', '인테리어식물', '야생화'})",0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '공중식물'})","frozenset({'허브', '인테리어식물', '야생화'})",0.000180734,1
"frozenset({'공중식물', '인테리어식물', '야생화'})","frozenset({'묘목/조경/관목', '관엽식물', '허브'})",0.000180734,0.125
"frozenset({'공중식물', '인테리어식물', '허브'})","frozenset({'묘목/조경/관목', '관엽식물', '야생화'})",0.000180734,0.25
"frozenset({'묘목/조경/관목', '인테리어식물', '공중식물'})","frozenset({'야생화', '관엽식물', '허브'})",0.000180734,0.2
"frozenset({'공중식물', '허브', '야생화'})","frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물'})",0.000180734,1
"frozenset({'묘목/조경/관목', '야생화', '공중식물'})","frozenset({'인테리어식물', '관엽식물', '허브'})",0.000180734,0.333333333
"frozenset({'묘목/조경/관목', '허브', '공중식물'})","frozenset({'인테리어식물', '관엽식물', '야생화'})",0.000180734,0.5
"frozenset({'인테리어식물', '관엽식물', '야생화'})","frozenset({'묘목/조경/관목', '허브', '공중식물'})",0.000180734,0.071428571
"frozenset({'인테리어식물', '관엽식물', '허브'})","frozenset({'묘목/조경/관목', '야생화', '공중식물'})",0.000180734,0.2
"frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물'})","frozenset({'공중식물', '허브', '야생화'})",0.000180734,1
"frozenset({'야생화', '관엽식물', '허브'})","frozenset({'묘목/조경/관목', '인테리어식물', '공중식물'})",0.000180734,0.25
"frozenset({'묘목/조경/관목', '관엽식물', '야생화'})","frozenset({'공중식물', '인테리어식물', '허브'})",0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '허브'})","frozenset({'공중식물', '인테리어식물', '야생화'})",0.000180734,1
"frozenset({'허브', '인테리어식물', '야생화'})","frozenset({'묘목/조경/관목', '관엽식물', '공중식물'})",0.000180734,0.166666667
"frozenset({'묘목/조경/관목', '인테리어식물', '야생화'})","frozenset({'공중식물', '관엽식물', '허브'})",0.000180734,0.2
"frozenset({'묘목/조경/관목', '인테리어식물', '허브'})","frozenset({'공중식물', '관엽식물', '야생화'})",0.000180734,1
"frozenset({'묘목/조경/관목', '허브', '야생화'})","frozenset({'공중식물', '인테리어식물', '관엽식물'})",0.000180734,0.333333333
"frozenset({'공중식물', '관엽식물'})","frozenset({'묘목/조경/관목', '인테리어식물', '허브', '야생화'})",0.000180734,0.034482759
"frozenset({'공중식물', '인테리어식물'})","frozenset({'야생화', '묘목/조경/관목', '관엽식물', '허브'})",0.000180734,0.027027027
"frozenset({'공중식물', '야생화'})","frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '허브'})",0.000180734,0.037037037
"frozenset({'공중식물', '허브'})","frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '야생화'})",0.000180734,0.166666667
"frozenset({'묘목/조경/관목', '공중식물'})","frozenset({'야생화', '인테리어식물', '관엽식물', '허브'})",0.000180734,0.166666667
"frozenset({'인테리어식물', '관엽식물'})","frozenset({'묘목/조경/관목', '허브', '야생화', '공중식물'})",0.000180734,0.016949153
"frozenset({'관엽식물', '야생화'})","frozenset({'묘목/조경/관목', '인테리어식물', '허브', '공중식물'})",0.000180734,0.013513514
"frozenset({'관엽식물', '허브'})","frozenset({'묘목/조경/관목', '인테리어식물', '야생화', '공중식물'})",0.000180734,0.166666667
"frozenset({'묘목/조경/관목', '관엽식물'})","frozenset({'공중식물', '인테리어식물', '허브', '야생화'})",0.000180734,0.5
"frozenset({'인테리어식물', '야생화'})","frozenset({'묘목/조경/관목', '관엽식물', '허브', '공중식물'})",0.000180734,0.01754386
"frozenset({'인테리어식물', '허브'})","frozenset({'묘목/조경/관목', '관엽식물', '야생화', '공중식물'})",0.000180734,0.066666667
"frozenset({'묘목/조경/관목', '인테리어식물'})","frozenset({'야생화', '관엽식물', '허브', '공중식물'})",0.000180734,0.05
"frozenset({'허브', '야생화'})","frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '공중식물'})",0.000180734,0.071428571
"frozenset({'묘목/조경/관목', '야생화'})","frozenset({'공중식물', '인테리어식물', '관엽식물', '허브'})",0.000180734,0.055555556
"frozenset({'묘목/조경/관목', '허브'})","frozenset({'공중식물', '인테리어식물', '관엽식물', '야생화'})",0.000180734,0.2
frozenset({'공중식물'}),"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '인테리어식물', '허브'})",0.000180734,0.005181347
frozenset({'관엽식물'}),"frozenset({'묘목/조경/관목', '야생화', '공중식물', '인테리어식물', '허브'})",0.000180734,0.002283105
frozenset({'인테리어식물'}),"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '공중식물', '허브'})",0.000180734,0.002070393
frozenset({'야생화'}),"frozenset({'묘목/조경/관목', '관엽식물', '공중식물', '인테리어식물', '허브'})",0.000180734,0.002247191
frozenset({'허브'}),"frozenset({'묘목/조경/관목', '관엽식물', '야생화', '공중식물', '인테리어식물'})",0.000180734,0.025
frozenset({'묘목/조경/관목'}),"frozenset({'관엽식물', '야생화', '공중식물', '인테리어식물', '허브'})",0.000180734,0.008547009
"frozenset({'묘목/조경/관목', '관엽식물', '공중식물', '인테리어식물', '허브'})",frozenset({'다육'}),0.000180734,1
"frozenset({'관엽식물', '다육', '공중식물', '인테리어식물', '허브'})",frozenset({'묘목/조경/관목'}),0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '다육', '공중식물', '인테리어식물'})",frozenset({'허브'}),0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '다육', '공중식물', '허브'})",frozenset({'인테리어식물'}),0.000180734,1
"frozenset({'묘목/조경/관목', '다육', '공중식물', '인테리어식물', '허브'})",frozenset({'관엽식물'}),0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '다육', '인테리어식물', '허브'})",frozenset({'공중식물'}),0.000180734,1
"frozenset({'공중식물', '인테리어식물', '관엽식물', '허브'})","frozenset({'다육', '묘목/조경/관목'})",0.000180734,1
"frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '공중식물'})","frozenset({'다육', '허브'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '관엽식물', '공중식물'})","frozenset({'묘목/조경/관목', '허브'})",0.000180734,0.5
"frozenset({'묘목/조경/관목', '관엽식물', '허브', '공중식물'})","frozenset({'다육', '인테리어식물'})",0.000180734,1
"frozenset({'다육', '관엽식물', '허브', '공중식물'})","frozenset({'묘목/조경/관목', '인테리어식물'})",0.000180734,1
"frozenset({'다육', '묘목/조경/관목', '관엽식물', '공중식물'})","frozenset({'인테리어식물', '허브'})",0.000180734,1
"frozenset({'묘목/조경/관목', '인테리어식물', '허브', '공중식물'})","frozenset({'다육', '관엽식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '허브', '공중식물'})","frozenset({'묘목/조경/관목', '관엽식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '묘목/조경/관목', '공중식물'})","frozenset({'관엽식물', '허브'})",0.000180734,0.5
"frozenset({'다육', '묘목/조경/관목', '허브', '공중식물'})","frozenset({'인테리어식물', '관엽식물'})",0.000180734,0.5
"frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물', '허브'})","frozenset({'다육', '공중식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '관엽식물', '허브'})","frozenset({'묘목/조경/관목', '공중식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '묘목/조경/관목', '관엽식물'})","frozenset({'공중식물', '허브'})",0.000180734,1
"frozenset({'다육', '묘목/조경/관목', '관엽식물', '허브'})","frozenset({'공중식물', '인테리어식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '묘목/조경/관목', '허브'})","frozenset({'공중식물', '관엽식물'})",0.000180734,1
"frozenset({'공중식물', '인테리어식물', '관엽식물'})","frozenset({'다육', '묘목/조경/관목', '허브'})",0.000180734,0.25
"frozenset({'공중식물', '관엽식물', '허브'})","frozenset({'다육', '인테리어식물', '묘목/조경/관목'})",0.000180734,1
"frozenset({'묘목/조경/관목', '관엽식물', '공중식물'})","frozenset({'다육', '인테리어식물', '허브'})",0.000180734,1
"frozenset({'다육', '관엽식물', '공중식물'})","frozenset({'묘목/조경/관목', '인테리어식물', '허브'})",0.000180734,0.333333333
"frozenset({'공중식물', '인테리어식물', '허브'})","frozenset({'다육', '묘목/조경/관목', '관엽식물'})",0.000180734,0.25
"frozenset({'묘목/조경/관목', '인테리어식물', '공중식물'})","frozenset({'다육', '관엽식물', '허브'})",0.000180734,0.2
"frozenset({'다육', '인테리어식물', '공중식물'})","frozenset({'묘목/조경/관목', '관엽식물', '허브'})",0.000180734,0.25
"frozenset({'묘목/조경/관목', '허브', '공중식물'})","frozenset({'다육', '인테리어식물', '관엽식물'})",0.000180734,0.5
"frozenset({'다육', '허브', '공중식물'})","frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물'})",0.000180734,0.5
"frozenset({'다육', '묘목/조경/관목', '공중식물'})","frozenset({'인테리어식물', '관엽식물', '허브'})",0.000180734,0.333333333
"frozenset({'인테리어식물', '관엽식물', '허브'})","frozenset({'다육', '묘목/조경/관목', '공중식물'})",0.000180734,0.2
"frozenset({'묘목/조경/관목', '인테리어식물', '관엽식물'})","frozenset({'다육', '허브', '공중식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '관엽식물'})","frozenset({'묘목/조경/관목', '허브', '공중식물'})",0.000180734,0.090909091
"frozenset({'묘목/조경/관목', '관엽식물', '허브'})","frozenset({'다육', '인테리어식물', '공중식물'})",0.000180734,1
"frozenset({'다육', '관엽식물', '허브'})","frozenset({'묘목/조경/관목', '인테리어식물', '공중식물'})",0.000180734,1
"frozenset({'다육', '묘목/조경/관목', '관엽식물'})","frozenset({'공중식물', '인테리어식물', '허브'})",0.000180734,1
"frozenset({'묘목/조경/관목', '인테리어식물', '허브'})","frozenset({'다육', '관엽식물', '공중식물'})",0.000180734,1
"frozenset({'다육', '인테리어식물', '허브'})","frozenset({'묘목/조경/관목', '관엽식물', '공중식물'})",0.000180734,0.5
"frozenset({'다육', '인테리어식물', '묘목/조경/관목'})","frozenset({'공중식물', '관엽식물', '허브'})",0.000180734,0.5
"frozenset({'다육', '묘목/조경/관목', '허브'})","frozenset({'공중식물', '인테리어식물', '관엽식물'})",0.000180734,0.5
